Split	Annotator.ID	Display.Position	Sentence.ID	Pred.Token	Pred.Lemma	Is.Predicate	Is.Understandable	Happened	Confidence
test	10	1	en-ud-test.conllu 875	19	hunt	true	true	true	4
train	16	1	en-ud-train.conllu 10619	11	work	true	true	true	4
train	1	1	en-ud-train.conllu 10619	11	work	true	true	true	4
train	7	1	en-ud-train.conllu 5758	5	push	true	true	true	4
train	18	1	en-ud-train.conllu 5758	5	push	true	true	true	4
test	7	1	en-ud-test.conllu 882	10	go	true	true	true	4
test	1	1	en-ud-test.conllu 882	10	go	true	true	true	4
train	7	1	en-ud-train.conllu 10628	18	do	true	true	true	1
train	1	1	en-ud-train.conllu 10628	18	do	true	true	false	2
train	16	1	en-ud-train.conllu 5767	2	have	true	true	true	4
train	1	1	en-ud-train.conllu 5767	2	have	true	true	true	4
test	16	1	en-ud-test.conllu 929	2	start	true	true	true	4
test	21	1	en-ud-test.conllu 929	2	start	true	true	true	4
train	14	1	en-ud-train.conllu 10647	2	have	true	true	true	4
train	1	1	en-ud-train.conllu 10647	2	have	true	true	true	4
train	1	1	en-ud-train.conllu 5777	7	say	true	true	true	4
train	10	1	en-ud-train.conllu 5777	7	say	true	true	true	4
test	16	1	en-ud-test.conllu 947	4	buy	true	true	true	3
test	7	1	en-ud-test.conllu 947	4	buy	true	true	true	4
train	7	1	en-ud-train.conllu 10657	3	have	true	true	true	4
train	8	1	en-ud-train.conllu 10657	3	have	true	true	true	4
train	7	1	en-ud-train.conllu 5783	7	look	true	true	false	4
train	10	1	en-ud-train.conllu 5783	7	look	true	true	true	4
test	6	1	en-ud-test.conllu 964	24	say	true	true	true	4
test	7	1	en-ud-test.conllu 964	24	say	true	true	true	4
train	21	1	en-ud-train.conllu 10679	2	love	true	true	true	4
train	14	1	en-ud-train.conllu 10679	2	love	true	true	true	4
train	16	1	en-ud-train.conllu 5799	10	hit	true	true	true	4
train	14	1	en-ud-train.conllu 5799	10	hit	true	true	true	4
train	7	1	en-ud-train.conllu 632	5	deny	true	true	true	4
train	14	1	en-ud-train.conllu 632	5	deny	true	true	true	4
train	1	1	en-ud-train.conllu 5827	14	reduce	true	true	true	4
train	14	1	en-ud-train.conllu 5827	14	reduce	false	true	na	na
test	14	1	en-ud-test.conllu 1008	13	carry	true	true	false	4
test	1	1	en-ud-test.conllu 1008	13	carry	true	true	false	4
train	8	1	en-ud-train.conllu 10707	6	have	true	true	true	4
train	1	1	en-ud-train.conllu 10707	6	have	true	true	true	4
train	7	1	en-ud-train.conllu 644	17	reign	true	false	na	na
train	18	1	en-ud-train.conllu 644	17	reign	true	true	true	3
train	21	1	en-ud-train.conllu 5849	12	benefit	true	true	true	4
train	1	1	en-ud-train.conllu 5849	12	benefit	true	true	true	4
test	14	1	en-ud-test.conllu 1018	14	test	true	true	false	4
test	1	1	en-ud-test.conllu 1018	14	test	true	true	false	2
train	16	1	en-ud-train.conllu 5864	2	realize	true	true	true	4
train	1	1	en-ud-train.conllu 5864	2	realize	true	true	true	4
test	1	1	en-ud-test.conllu 1024	28	develop	true	true	true	2
train	14	1	en-ud-train.conllu 10717	2	give	true	true	true	4
train	7	1	en-ud-train.conllu 10717	2	give	true	true	true	4
train	7	1	en-ud-train.conllu 5895	24	expire	true	true	true	4
train	16	1	en-ud-train.conllu 5895	24	expire	true	true	true	4
test	1	1	en-ud-test.conllu 1036	42	say	true	true	true	4
test	10	1	en-ud-test.conllu 1036	42	say	true	true	true	4
train	23	1	en-ud-train.conllu 10748	12	tow	true	true	true	4
train	10	1	en-ud-train.conllu 10748	12	tow	true	true	true	4
test	14	1	en-ud-test.conllu 1130	7	grill	false	true	na	na
test	16	1	en-ud-test.conllu 1130	7	grill	true	true	false	2
train	16	1	en-ud-train.conllu 5925	5	put	true	true	true	4
train	10	1	en-ud-train.conllu 5925	5	put	true	true	true	3
train	6	1	en-ud-train.conllu 10778	2	rate	true	true	true	4
train	7	1	en-ud-train.conllu 10778	2	rate	true	true	true	4
test	7	1	en-ud-test.conllu 1187	5	have	true	true	true	4
test	1	1	en-ud-test.conllu 1187	5	have	true	true	true	4
train	16	1	en-ud-train.conllu 5936	4	overtake	true	true	true	4
train	13	1	en-ud-train.conllu 5936	4	overtake	true	false	na	na
train	8	1	en-ud-train.conllu 10804	6	wait	true	true	true	4
train	7	1	en-ud-train.conllu 10804	6	wait	true	true	true	4
test	16	1	en-ud-test.conllu 1243	21	mention	true	true	true	3
test	7	1	en-ud-test.conllu 1243	21	mention	false	true	na	na
train	8	1	en-ud-train.conllu 653	4	promise	true	true	true	4
train	1	1	en-ud-train.conllu 653	4	promise	true	true	true	4
train	1	1	en-ud-train.conllu 5949	18	work	true	true	true	4
train	16	1	en-ud-train.conllu 5949	18	work	true	true	true	4
train	8	1	en-ud-train.conllu 10835	2	know	true	true	true	4
train	14	1	en-ud-train.conllu 10835	2	know	true	true	true	4
train	1	1	en-ud-train.conllu 657	35	disrupt	true	true	true	2
train	7	1	en-ud-train.conllu 657	35	disrupt	true	true	false	4
train	5	1	en-ud-train.conllu 10873	7	get	true	true	true	3
train	18	1	en-ud-train.conllu 10873	7	get	true	true	false	2
train	8	1	en-ud-train.conllu 5954	3	mark	true	true	true	4
train	14	1	en-ud-train.conllu 5954	3	mark	true	true	true	4
test	10	1	en-ud-test.conllu 1339	7	have	true	true	true	4
test	14	1	en-ud-test.conllu 1339	7	have	true	true	true	4
train	8	1	en-ud-train.conllu 677	12	base	true	true	true	4
train	16	1	en-ud-train.conllu 677	12	base	true	true	true	4
train	1	1	en-ud-train.conllu 10904	15	show	true	true	false	3
train	10	1	en-ud-train.conllu 10904	15	show	true	true	true	4
train	12	1	en-ud-train.conllu 5979	2	want	true	true	true	2
train	14	1	en-ud-train.conllu 5979	2	want	true	true	false	3
train	8	1	en-ud-train.conllu 10918	20	include	true	true	true	4
train	18	1	en-ud-train.conllu 10918	20	include	true	true	true	4
train	1	1	en-ud-train.conllu 683	6	reflect	true	true	true	4
train	16	1	en-ud-train.conllu 683	6	reflect	true	true	true	4
train	1	1	en-ud-train.conllu 10936	8	have	true	true	true	4
train	14	1	en-ud-train.conllu 10936	8	have	true	true	true	4
train	5	1	en-ud-train.conllu 6016	6	develop	true	true	false	3
train	7	1	en-ud-train.conllu 6016	6	develop	true	true	false	4
train	14	1	en-ud-train.conllu 10955	20	grab	true	true	true	4
train	20	1	en-ud-train.conllu 10955	20	grab	true	false	na	na
test	8	1	en-ud-test.conllu 1379	2	have	true	true	true	4
test	9	1	en-ud-test.conllu 1379	2	have	true	true	false	4
train	1	1	en-ud-train.conllu 684	13	isolate	true	true	true	4
train	21	1	en-ud-train.conllu 684	13	isolate	true	true	false	3
train	7	1	en-ud-train.conllu 11006	3	leave	true	true	true	4
train	16	1	en-ud-train.conllu 11006	3	leave	true	true	true	4
train	7	1	en-ud-train.conllu 6028	27	choose	true	true	false	2
train	8	1	en-ud-train.conllu 6028	27	choose	true	true	false	4
train	7	1	en-ud-train.conllu 693	7	move	true	true	true	2
test	1	1	en-ud-test.conllu 1402	2	doubt	true	true	true	4
test	16	1	en-ud-test.conllu 1402	2	doubt	true	true	true	4
train	8	1	en-ud-train.conllu 11038	28	own	true	true	true	4
train	14	1	en-ud-train.conllu 11038	28	own	true	true	true	3
train	14	1	en-ud-train.conllu 6052	3	call	false	true	na	na
train	16	1	en-ud-train.conllu 6052	3	call	true	true	true	4
train	7	1	en-ud-train.conllu 701	32	resist	true	true	false	4
train	14	1	en-ud-train.conllu 701	32	resist	true	true	false	4
train	8	1	en-ud-train.conllu 6056	2	insist	true	true	true	4
train	21	1	en-ud-train.conllu 6056	2	insist	true	true	true	4
test	14	1	en-ud-test.conllu 1430	4	suppose	true	true	true	4
test	21	1	en-ud-test.conllu 1430	4	suppose	true	false	na	na
train	7	1	en-ud-train.conllu 11060	3	look	true	true	true	4
train	14	1	en-ud-train.conllu 11060	3	look	true	true	true	4
train	1	1	en-ud-train.conllu 724	13	roll	true	true	false	4
train	7	1	en-ud-train.conllu 724	13	roll	true	true	false	4
train	8	1	en-ud-train.conllu 6057	25	involve	true	true	true	4
train	16	1	en-ud-train.conllu 6057	25	involve	true	true	true	4
train	7	1	en-ud-train.conllu 11081	15	invest	true	true	false	1
train	20	1	en-ud-train.conllu 11081	15	invest	true	true	true	3
train	1	1	en-ud-train.conllu 738	23	consider	true	true	true	4
train	10	1	en-ud-train.conllu 738	23	consider	true	true	true	4
test	1	1	en-ud-test.conllu 1474	14	try	true	true	true	4
test	8	1	en-ud-test.conllu 1474	14	try	true	true	true	4
train	8	1	en-ud-train.conllu 6061	16	bless	true	true	false	3
train	16	1	en-ud-train.conllu 6061	16	bless	true	true	false	2
train	14	1	en-ud-train.conllu 758	5	become	true	true	true	4
train	16	1	en-ud-train.conllu 758	5	become	true	true	true	4
train	1	1	en-ud-train.conllu 6081	4	love	true	true	true	4
train	10	1	en-ud-train.conllu 6081	4	love	true	true	true	4
train	1	1	en-ud-train.conllu 11106	12	tell	true	true	true	4
train	7	1	en-ud-train.conllu 11106	12	tell	true	true	true	4
test	16	1	en-ud-test.conllu 1477	20	bring	true	true	false	2
test	20	1	en-ud-test.conllu 1477	20	bring	true	true	false	2
train	1	1	en-ud-train.conllu 779	2	date	true	true	true	4
train	16	1	en-ud-train.conllu 779	2	date	true	true	true	4
train	8	1	en-ud-train.conllu 6096	22	say	true	true	true	4
train	16	1	en-ud-train.conllu 6096	22	say	true	true	true	4
test	1	1	en-ud-test.conllu 1521	5	let	true	true	true	4
test	16	1	en-ud-test.conllu 1521	5	let	true	true	true	3
train	7	1	en-ud-train.conllu 782	25	do	true	true	true	4
train	18	1	en-ud-train.conllu 782	25	do	true	true	true	4
train	7	1	en-ud-train.conllu 11114	16	come	true	true	false	4
train	18	1	en-ud-train.conllu 11114	16	come	true	true	false	3
train	1	1	en-ud-train.conllu 11119	23	fix	true	true	true	4
train	8	1	en-ud-train.conllu 11119	23	fix	true	true	false	4
test	8	1	en-ud-test.conllu 1625	9	talk	true	true	true	4
test	16	1	en-ud-test.conllu 1625	9	talk	true	true	true	4
train	7	1	en-ud-train.conllu 6101	15	back	true	true	true	4
train	8	1	en-ud-train.conllu 6101	15	back	true	true	false	4
train	1	1	en-ud-train.conllu 813	6	claim	true	true	true	4
train	10	1	en-ud-train.conllu 813	6	claim	true	true	true	3
test	6	1	en-ud-test.conllu 1679	12	move	true	true	true	4
test	7	1	en-ud-test.conllu 1679	12	move	true	true	true	4
train	7	1	en-ud-train.conllu 11140	2	think	true	true	true	4
train	16	1	en-ud-train.conllu 11140	2	think	true	true	true	4
train	6	1	en-ud-train.conllu 6131	2	launch	true	true	true	4
train	21	1	en-ud-train.conllu 6131	2	launch	true	true	true	4
train	16	1	en-ud-train.conllu 820	4	say	true	true	true	4
test	1	1	en-ud-test.conllu 1741	2	work	true	true	true	4
test	7	1	en-ud-test.conllu 1741	2	work	true	true	true	4
train	1	1	en-ud-train.conllu 11169	2	explain	true	true	true	4
train	10	1	en-ud-train.conllu 11169	2	explain	true	true	true	4
train	6	1	en-ud-train.conllu 11183	11	buy	true	true	false	4
train	8	1	en-ud-train.conllu 11183	11	buy	true	true	false	4
train	7	1	en-ud-train.conllu 6137	8	aim	true	true	true	1
train	18	1	en-ud-train.conllu 6137	8	aim	true	true	true	3
test	1	1	en-ud-test.conllu 1768	4	suck	true	true	true	4
test	8	1	en-ud-test.conllu 1768	4	suck	true	true	true	4
train	10	1	en-ud-train.conllu 11201	14	have	true	true	true	4
train	14	1	en-ud-train.conllu 11201	14	have	true	true	true	4
train	14	1	en-ud-train.conllu 6150	15	discuss	true	true	false	4
train	16	1	en-ud-train.conllu 6150	15	discuss	true	true	false	3
test	16	1	en-ud-test.conllu 1816	9	taste	true	true	true	4
test	18	1	en-ud-test.conllu 1816	9	taste	true	true	true	4
train	7	1	en-ud-train.conllu 11220	26	go	true	true	true	4
train	14	1	en-ud-train.conllu 11220	26	go	true	true	true	4
train	1	1	en-ud-train.conllu 6155	23	plan	true	true	false	2
train	8	1	en-ud-train.conllu 6155	23	plan	true	true	true	4
train	1	1	en-ud-train.conllu 833	16	stab	true	true	true	4
train	6	1	en-ud-train.conllu 833	16	stab	true	true	true	4
train	9	1	en-ud-train.conllu 11226	8	learn	true	true	true	4
train	20	1	en-ud-train.conllu 11226	8	learn	true	true	true	2
train	7	1	en-ud-train.conllu 6172	2	have	true	true	true	4
train	16	1	en-ud-train.conllu 6172	2	have	true	true	true	4
train	8	1	en-ud-train.conllu 11264	10	change	true	true	false	4
train	21	1	en-ud-train.conllu 11264	10	change	true	true	false	4
test	8	1	en-ud-test.conllu 1833	9	help	true	true	true	4
test	16	1	en-ud-test.conllu 1833	9	help	true	true	true	4
train	1	1	en-ud-train.conllu 11297	2	interview	true	true	true	4
train	10	1	en-ud-train.conllu 11297	2	interview	true	true	true	4
train	1	1	en-ud-train.conllu 836	3	leave	true	true	true	4
train	21	1	en-ud-train.conllu 836	3	leave	true	true	true	4
test	14	1	en-ud-test.conllu 1853	3	have	true	true	true	4
test	16	1	en-ud-test.conllu 1853	3	have	true	true	true	4
train	1	1	en-ud-train.conllu 862	16	say	true	true	true	4
train	7	1	en-ud-train.conllu 862	16	say	true	true	true	4
test	1	1	en-ud-test.conllu 1877	2	have	true	true	true	4
test	6	1	en-ud-test.conllu 1877	2	have	true	true	true	4
train	8	1	en-ud-train.conllu 11320	5	check	true	true	true	3
train	14	1	en-ud-train.conllu 11320	5	check	true	true	false	3
train	7	1	en-ud-train.conllu 6174	23	put	true	true	false	4
train	18	1	en-ud-train.conllu 6174	23	put	true	true	false	4
train	8	1	en-ud-train.conllu 6201	4	trap	true	true	true	4
train	14	1	en-ud-train.conllu 6201	4	trap	true	true	true	4
train	1	1	en-ud-train.conllu 884	16	enfurate	true	true	true	4
train	14	1	en-ud-train.conllu 884	16	enfurate	true	true	true	4
train	1	1	en-ud-train.conllu 11326	15	bring	true	true	true	4
train	6	1	en-ud-train.conllu 11326	15	bring	true	true	true	4
test	10	1	en-ud-test.conllu 1908	13	base	true	true	true	4
test	14	1	en-ud-test.conllu 1908	13	base	true	true	true	4
train	10	1	en-ud-train.conllu 6206	4	increase	true	true	true	4
train	16	1	en-ud-train.conllu 6206	4	increase	true	true	true	2
train	7	1	en-ud-train.conllu 903	2	suppose	true	false	na	na
train	12	1	en-ud-train.conllu 903	2	suppose	true	false	na	na
train	1	1	en-ud-train.conllu 11334	36	compensate	true	true	true	4
train	7	1	en-ud-train.conllu 11334	36	compensate	true	true	false	4
test	7	1	en-ud-test.conllu 1981	14	change	true	true	true	4
test	14	1	en-ud-test.conllu 1981	14	change	true	true	true	4
train	6	1	en-ud-train.conllu 6233	7	get	true	true	true	4
train	18	1	en-ud-train.conllu 6233	7	get	true	true	true	4
train	1	1	en-ud-train.conllu 11353	2	refuse	true	true	true	4
train	18	1	en-ud-train.conllu 11353	2	refuse	true	true	true	4
test	10	1	en-ud-test.conllu 2035	3	put	true	true	true	4
test	14	1	en-ud-test.conllu 2035	3	put	true	true	true	4
train	1	1	en-ud-train.conllu 916	10	begin	true	true	true	2
train	16	1	en-ud-train.conllu 916	10	begin	true	true	true	4
train	7	1	en-ud-train.conllu 6243	14	start	true	true	false	4
train	18	1	en-ud-train.conllu 6243	14	start	true	true	false	4
train	1	1	en-ud-train.conllu 11360	26	graduate	true	true	false	2
train	6	1	en-ud-train.conllu 11360	26	graduate	true	true	true	4
test	1	1	en-ud-test.conllu 2062	16	come	true	true	true	2
test	7	1	en-ud-test.conllu 2062	16	come	false	true	na	na
train	14	1	en-ud-train.conllu 917	28	absorb	true	true	true	4
train	18	1	en-ud-train.conllu 917	28	absorb	true	true	true	4
train	10	1	en-ud-train.conllu 6326	8	claim	true	true	true	4
train	16	1	en-ud-train.conllu 6326	8	claim	true	true	true	4
train	7	1	en-ud-train.conllu 923	4	wonder	true	true	true	4
train	14	1	en-ud-train.conllu 923	4	wonder	true	true	true	3
train	1	1	en-ud-train.conllu 11378	14	finish	true	true	false	3
train	10	1	en-ud-train.conllu 11378	14	finish	true	true	true	4
train	8	1	en-ud-train.conllu 11392	10	remodel	true	true	true	4
train	16	1	en-ud-train.conllu 11392	10	remodel	true	true	true	4
train	1	1	en-ud-train.conllu 945	2	know	true	true	true	4
train	6	1	en-ud-train.conllu 945	2	know	true	true	true	4
train	14	1	en-ud-train.conllu 958	13	go	true	true	false	4
train	16	1	en-ud-train.conllu 958	13	go	true	true	false	4
train	1	1	en-ud-train.conllu 11404	2	purchase	true	true	true	4
train	14	1	en-ud-train.conllu 11404	2	purchase	true	true	true	4
train	6	1	en-ud-train.conllu 6338	34	increase	true	true	true	4
train	21	1	en-ud-train.conllu 6338	34	increase	true	true	true	4
train	8	1	en-ud-train.conllu 981	14	disappear	true	true	true	4
train	16	1	en-ud-train.conllu 981	14	disappear	true	true	true	4
train	7	1	en-ud-train.conllu 6349	33	use	true	true	true	3
train	16	1	en-ud-train.conllu 6349	33	use	true	true	false	2
train	7	1	en-ud-train.conllu 11412	2	know	true	true	false	4
train	8	1	en-ud-train.conllu 11412	2	know	true	true	false	2
train	14	1	en-ud-train.conllu 992	7	say	true	true	true	4
train	21	1	en-ud-train.conllu 992	7	say	true	true	true	4
train	6	1	en-ud-train.conllu 6360	6	establish	true	true	true	4
train	10	1	en-ud-train.conllu 6360	6	establish	true	true	true	4
train	1	1	en-ud-train.conllu 6364	2	say	true	true	true	4
train	16	1	en-ud-train.conllu 6364	2	say	true	true	true	4
train	8	1	en-ud-train.conllu 1005	39	do	true	true	true	4
train	14	1	en-ud-train.conllu 1005	39	do	true	true	true	4
train	7	1	en-ud-train.conllu 11433	10	wait	true	true	true	4
train	8	1	en-ud-train.conllu 11433	10	wait	true	true	true	4
train	1	1	en-ud-train.conllu 6378	7	equip	true	true	true	4
train	21	1	en-ud-train.conllu 6378	7	equip	true	true	true	4
train	1	1	en-ud-train.conllu 11446	7	find	true	true	true	4
train	6	1	en-ud-train.conllu 11446	7	find	true	true	true	4
train	14	1	en-ud-train.conllu 6391	2	study	true	true	true	4
train	7	1	en-ud-train.conllu 1036	19	imbue	true	true	true	2
train	14	1	en-ud-train.conllu 1036	19	imbue	true	true	true	4
train	14	1	en-ud-train.conllu 6399	42	title	true	true	true	4
train	21	1	en-ud-train.conllu 6399	42	title	true	true	true	4
train	14	1	en-ud-train.conllu 1056	2	like	true	true	true	4
train	21	1	en-ud-train.conllu 1056	2	like	true	true	true	4
train	1	1	en-ud-train.conllu 11450	12	request	true	true	true	4
train	7	1	en-ud-train.conllu 11450	12	request	true	true	true	4
train	1	1	en-ud-train.conllu 6402	10	tell	true	true	true	4
train	8	1	en-ud-train.conllu 6402	10	tell	true	true	true	4
train	1	1	en-ud-train.conllu 1091	2	seem	true	true	true	4
train	7	1	en-ud-train.conllu 1091	2	seem	true	true	true	4
train	7	1	en-ud-train.conllu 11491	10	have	true	true	true	4
train	10	1	en-ud-train.conllu 11491	10	have	true	true	true	4
train	6	1	en-ud-train.conllu 1101	27	have	true	true	true	4
train	21	1	en-ud-train.conllu 1101	27	have	true	true	false	3
train	10	1	en-ud-train.conllu 6419	16	say	true	true	true	4
train	18	1	en-ud-train.conllu 6419	16	say	true	true	true	4
train	3	1	en-ud-train.conllu 1119	16	massacre	true	true	true	3
train	16	1	en-ud-train.conllu 1119	16	massacre	true	true	true	4
train	1	1	en-ud-train.conllu 11514	3	come	true	true	true	4
train	14	1	en-ud-train.conllu 11514	3	come	true	true	true	4
train	14	1	en-ud-train.conllu 6425	10	agree	true	true	true	4
train	16	1	en-ud-train.conllu 6425	10	agree	true	true	false	3
train	8	1	en-ud-train.conllu 11520	2	have	true	true	true	4
train	14	1	en-ud-train.conllu 11520	2	have	true	true	true	4
train	8	1	en-ud-train.conllu 1126	32	join	true	true	false	4
train	14	1	en-ud-train.conllu 1126	32	join	true	true	false	4
train	6	1	en-ud-train.conllu 1153	16	die	true	true	true	4
train	21	1	en-ud-train.conllu 1153	16	die	true	true	true	4
train	1	1	en-ud-train.conllu 11539	6	go	true	true	true	4
train	10	1	en-ud-train.conllu 11539	6	go	true	true	true	3
train	8	1	en-ud-train.conllu 6430	21	say	true	true	true	4
train	16	1	en-ud-train.conllu 6430	21	say	true	true	true	4
train	7	1	en-ud-train.conllu 1183	2	promise	true	true	true	4
train	14	1	en-ud-train.conllu 1183	2	promise	true	true	true	4
train	1	1	en-ud-train.conllu 6437	6	care	true	true	true	4
train	8	1	en-ud-train.conllu 6437	6	care	true	true	false	3
train	1	1	en-ud-train.conllu 11548	4	say	true	true	false	2
train	14	1	en-ud-train.conllu 11548	4	say	true	true	true	4
train	14	1	en-ud-train.conllu 1223	23	notice	true	true	true	4
train	21	1	en-ud-train.conllu 1223	23	notice	true	true	true	3
train	8	1	en-ud-train.conllu 11564	4	ask	true	true	true	4
train	10	1	en-ud-train.conllu 11564	4	ask	true	true	true	4
train	8	1	en-ud-train.conllu 6453	7	predict	true	true	true	4
train	14	1	en-ud-train.conllu 6453	7	predict	true	true	true	4
train	7	1	en-ud-train.conllu 11573	18	wait	true	true	true	4
train	8	1	en-ud-train.conllu 11573	18	wait	true	true	true	4
train	8	1	en-ud-train.conllu 1229	3	walk	true	true	true	4
train	18	1	en-ud-train.conllu 1229	3	walk	true	true	true	4
train	8	1	en-ud-train.conllu 6485	11	win	true	true	true	4
train	18	1	en-ud-train.conllu 6485	11	win	true	true	true	4
train	8	1	en-ud-train.conllu 6499	2	refuse	true	true	true	4
train	10	1	en-ud-train.conllu 6499	2	refuse	true	true	true	4
train	8	1	en-ud-train.conllu 1233	23	pay	true	true	true	4
