,Split,Annotator.ID,Display.Position,Sentence.ID,Pred.Token,Pred.Lemma,Is.Predicate,Is.Understandable,Happened,Confidence,keep
378,train,7,1,en-ud-train.conllu 10431,19,recieve,True,True,false,4,True
379,train,16,1,en-ud-train.conllu 10431,19,recieve,True,True,false,4,True
380,train,7,1,en-ud-train.conllu 576,23,overrun,True,True,true,3,True
381,train,18,1,en-ud-train.conllu 576,23,overrun,True,True,true,4,True
382,test,14,1,en-ud-test.conllu 566,2,try,True,True,true,4,True
383,test,7,1,en-ud-test.conllu 566,2,try,True,True,true,4,True
384,train,1,1,en-ud-train.conllu 584,25,bring,True,True,true,4,True
385,train,21,1,en-ud-train.conllu 584,25,bring,True,True,true,4,True
386,train,7,1,en-ud-train.conllu 5727,37,require,True,True,true,4,True
387,train,21,1,en-ud-train.conllu 5727,37,require,True,True,true,3,True
388,train,14,1,en-ud-train.conllu 10456,2,use,True,True,true,4,True
389,train,18,1,en-ud-train.conllu 10456,2,use,True,True,true,4,True
390,test,7,1,en-ud-test.conllu 570,17,think,True,True,true,3,True
391,test,14,1,en-ud-test.conllu 570,17,think,True,True,true,4,True
392,train,8,1,en-ud-train.conllu 596,6,destroy,True,True,true,4,True
393,train,1,1,en-ud-train.conllu 596,6,destroy,False,True,na,na,True
394,train,6,1,en-ud-train.conllu 10491,2,interview,True,True,true,4,True
395,train,1,1,en-ud-train.conllu 10491,2,interview,True,True,true,4,True
396,test,22,1,en-ud-test.conllu 583,2,offer,True,True,true,2,True
397,test,6,1,en-ud-test.conllu 583,2,offer,True,True,true,4,True
398,train,1,1,en-ud-train.conllu 603,7,report,True,True,true,4,True
399,train,18,1,en-ud-train.conllu 603,7,report,True,True,true,4,True
400,test,7,1,en-ud-test.conllu 631,21,grant,True,True,true,4,True
401,test,21,1,en-ud-test.conllu 631,21,grant,True,True,true,4,True
402,train,7,1,en-ud-train.conllu 623,5,divide,True,True,true,4,True
403,train,1,1,en-ud-train.conllu 623,5,divide,True,True,true,4,True
404,train,7,1,en-ud-train.conllu 10516,4,figure,True,True,true,4,True
405,train,1,1,en-ud-train.conllu 10516,4,figure,True,True,true,4,True
406,test,14,1,en-ud-test.conllu 653,15,impose,True,True,false,4,True
407,test,14,1,en-ud-test.conllu 731,10,remain,True,True,false,3,True
408,test,1,1,en-ud-test.conllu 731,10,remain,True,True,false,4,True
409,train,1,1,en-ud-train.conllu 10522,28,give,True,True,false,3,True
410,train,16,1,en-ud-train.conllu 10522,28,give,True,True,true,3,True
411,test,14,1,en-ud-test.conllu 789,8,reflect,True,True,true,4,True
412,test,1,1,en-ud-test.conllu 789,8,reflect,True,True,true,3,True
413,train,7,1,en-ud-train.conllu 10565,4,decorate,True,True,true,4,True
414,train,1,1,en-ud-train.conllu 10565,4,decorate,True,True,true,4,True
415,train,16,1,en-ud-train.conllu 10594,2,order,True,True,true,4,True
416,train,14,1,en-ud-train.conllu 10594,2,order,True,True,true,4,True
417,test,1,1,en-ud-test.conllu 863,23,announce,True,True,true,4,True
418,test,15,1,en-ud-test.conllu 863,23,announce,True,True,true,4,True
419,train,7,1,en-ud-train.conllu 5730,47,neighbor,True,True,true,4,True
420,train,1,1,en-ud-train.conllu 5730,47,neighbor,True,True,true,4,True
421,train,21,1,en-ud-train.conllu 5743,10,make,True,True,false,3,True
422,train,1,1,en-ud-train.conllu 5743,10,make,True,True,false,4,True
423,train,6,1,en-ud-train.conllu 10607,13,amaze,True,True,true,4,True
424,train,10,1,en-ud-train.conllu 10607,13,amaze,True,True,true,4,True
425,test,10,1,en-ud-test.conllu 875,19,hunt,True,True,true,4,True
426,train,16,1,en-ud-train.conllu 10619,11,work,True,True,true,4,True
427,train,1,1,en-ud-train.conllu 10619,11,work,True,True,true,4,True
428,train,7,1,en-ud-train.conllu 5758,5,push,True,True,true,4,True
429,train,18,1,en-ud-train.conllu 5758,5,push,True,True,true,4,True
430,test,7,1,en-ud-test.conllu 882,10,go,True,True,true,4,True
431,test,1,1,en-ud-test.conllu 882,10,go,True,True,true,4,True
432,train,7,1,en-ud-train.conllu 10628,18,do,True,True,true,1,True
433,train,1,1,en-ud-train.conllu 10628,18,do,True,True,false,2,True
434,train,16,1,en-ud-train.conllu 5767,2,have,True,True,true,4,True
435,train,1,1,en-ud-train.conllu 5767,2,have,True,True,true,4,True
436,test,16,1,en-ud-test.conllu 929,2,start,True,True,true,4,True
437,test,21,1,en-ud-test.conllu 929,2,start,True,True,true,4,True
438,train,14,1,en-ud-train.conllu 10647,2,have,True,True,true,4,True
439,train,1,1,en-ud-train.conllu 10647,2,have,True,True,true,4,True
440,train,1,1,en-ud-train.conllu 5777,7,say,True,True,true,4,True
441,train,10,1,en-ud-train.conllu 5777,7,say,True,True,true,4,True
442,test,16,1,en-ud-test.conllu 947,4,buy,True,True,true,3,True
443,test,7,1,en-ud-test.conllu 947,4,buy,True,True,true,4,True
444,train,7,1,en-ud-train.conllu 10657,3,have,True,True,true,4,True
445,train,8,1,en-ud-train.conllu 10657,3,have,True,True,true,4,True
446,train,7,1,en-ud-train.conllu 5783,7,look,True,True,false,4,True
447,train,10,1,en-ud-train.conllu 5783,7,look,True,True,true,4,True
448,test,6,1,en-ud-test.conllu 964,24,say,True,True,true,4,True
449,test,7,1,en-ud-test.conllu 964,24,say,True,True,true,4,True
450,train,21,1,en-ud-train.conllu 10679,2,love,True,True,true,4,True
451,train,14,1,en-ud-train.conllu 10679,2,love,True,True,true,4,True
452,train,16,1,en-ud-train.conllu 5799,10,hit,True,True,true,4,True
453,train,14,1,en-ud-train.conllu 5799,10,hit,True,True,true,4,True
454,train,7,1,en-ud-train.conllu 632,5,deny,True,True,true,4,True
455,train,14,1,en-ud-train.conllu 632,5,deny,True,True,true,4,True
456,train,1,1,en-ud-train.conllu 5827,14,reduce,True,True,true,4,True
457,train,14,1,en-ud-train.conllu 5827,14,reduce,False,True,na,na,True
458,test,14,1,en-ud-test.conllu 1008,13,carry,True,True,false,4,True
459,test,1,1,en-ud-test.conllu 1008,13,carry,True,True,false,4,True
460,train,8,1,en-ud-train.conllu 10707,6,have,True,True,true,4,True
461,train,1,1,en-ud-train.conllu 10707,6,have,True,True,true,4,True
462,train,7,1,en-ud-train.conllu 644,17,reign,True,False,na,na,True
463,train,18,1,en-ud-train.conllu 644,17,reign,True,True,true,3,True
464,train,21,1,en-ud-train.conllu 5849,12,benefit,True,True,true,4,True
465,train,1,1,en-ud-train.conllu 5849,12,benefit,True,True,true,4,True
466,test,14,1,en-ud-test.conllu 1018,14,test,True,True,false,4,True
467,test,1,1,en-ud-test.conllu 1018,14,test,True,True,false,2,True
468,train,16,1,en-ud-train.conllu 5864,2,realize,True,True,true,4,True
469,train,1,1,en-ud-train.conllu 5864,2,realize,True,True,true,4,True
470,test,1,1,en-ud-test.conllu 1024,28,develop,True,True,true,2,True
471,train,14,1,en-ud-train.conllu 10717,2,give,True,True,true,4,True
472,train,7,1,en-ud-train.conllu 10717,2,give,True,True,true,4,True
473,train,7,1,en-ud-train.conllu 5895,24,expire,True,True,true,4,True
474,train,16,1,en-ud-train.conllu 5895,24,expire,True,True,true,4,True
475,test,1,1,en-ud-test.conllu 1036,42,say,True,True,true,4,True
476,test,10,1,en-ud-test.conllu 1036,42,say,True,True,true,4,True
477,train,23,1,en-ud-train.conllu 10748,12,tow,True,True,true,4,True
478,train,10,1,en-ud-train.conllu 10748,12,tow,True,True,true,4,True
479,test,14,1,en-ud-test.conllu 1130,7,grill,False,True,na,na,True
480,test,16,1,en-ud-test.conllu 1130,7,grill,True,True,false,2,True
481,train,16,1,en-ud-train.conllu 5925,5,put,True,True,true,4,True
482,train,10,1,en-ud-train.conllu 5925,5,put,True,True,true,3,True
483,train,6,1,en-ud-train.conllu 10778,2,rate,True,True,true,4,True
484,train,7,1,en-ud-train.conllu 10778,2,rate,True,True,true,4,True
485,test,7,1,en-ud-test.conllu 1187,5,have,True,True,true,4,True
486,test,1,1,en-ud-test.conllu 1187,5,have,True,True,true,4,True
487,train,16,1,en-ud-train.conllu 5936,4,overtake,True,True,true,4,True
488,train,13,1,en-ud-train.conllu 5936,4,overtake,True,False,na,na,True
489,train,8,1,en-ud-train.conllu 10804,6,wait,True,True,true,4,True
490,train,7,1,en-ud-train.conllu 10804,6,wait,True,True,true,4,True
491,test,16,1,en-ud-test.conllu 1243,21,mention,True,True,true,3,True
492,test,7,1,en-ud-test.conllu 1243,21,mention,False,True,na,na,True
493,train,8,1,en-ud-train.conllu 653,4,promise,True,True,true,4,True
494,train,1,1,en-ud-train.conllu 653,4,promise,True,True,true,4,True
495,train,1,1,en-ud-train.conllu 5949,18,work,True,True,true,4,True
496,train,16,1,en-ud-train.conllu 5949,18,work,True,True,true,4,True
497,train,8,1,en-ud-train.conllu 10835,2,know,True,True,true,4,True
498,train,14,1,en-ud-train.conllu 10835,2,know,True,True,true,4,True
499,train,1,1,en-ud-train.conllu 657,35,disrupt,True,True,true,2,True
500,train,7,1,en-ud-train.conllu 657,35,disrupt,True,True,false,4,True
501,train,5,1,en-ud-train.conllu 10873,7,get,True,True,true,3,True
502,train,18,1,en-ud-train.conllu 10873,7,get,True,True,false,2,True
503,train,8,1,en-ud-train.conllu 5954,3,mark,True,True,true,4,True
504,train,14,1,en-ud-train.conllu 5954,3,mark,True,True,true,4,True
505,test,10,1,en-ud-test.conllu 1339,7,have,True,True,true,4,True
506,test,14,1,en-ud-test.conllu 1339,7,have,True,True,true,4,True
507,train,8,1,en-ud-train.conllu 677,12,base,True,True,true,4,True
508,train,16,1,en-ud-train.conllu 677,12,base,True,True,true,4,True
509,train,1,1,en-ud-train.conllu 10904,15,show,True,True,false,3,True
510,train,10,1,en-ud-train.conllu 10904,15,show,True,True,true,4,True
511,train,12,1,en-ud-train.conllu 5979,2,want,True,True,true,2,True
512,train,14,1,en-ud-train.conllu 5979,2,want,True,True,false,3,True
513,train,8,1,en-ud-train.conllu 10918,20,include,True,True,true,4,True
514,train,18,1,en-ud-train.conllu 10918,20,include,True,True,true,4,True
515,train,1,1,en-ud-train.conllu 683,6,reflect,True,True,true,4,True
516,train,16,1,en-ud-train.conllu 683,6,reflect,True,True,true,4,True
517,train,1,1,en-ud-train.conllu 10936,8,have,True,True,true,4,True
518,train,14,1,en-ud-train.conllu 10936,8,have,True,True,true,4,True
519,train,5,1,en-ud-train.conllu 6016,6,develop,True,True,false,3,True
520,train,7,1,en-ud-train.conllu 6016,6,develop,True,True,false,4,True
521,train,14,1,en-ud-train.conllu 10955,20,grab,True,True,true,4,True
522,train,20,1,en-ud-train.conllu 10955,20,grab,True,False,na,na,True
523,test,8,1,en-ud-test.conllu 1379,2,have,True,True,true,4,True
524,test,9,1,en-ud-test.conllu 1379,2,have,True,True,false,4,True
525,train,1,1,en-ud-train.conllu 684,13,isolate,True,True,true,4,True
526,train,21,1,en-ud-train.conllu 684,13,isolate,True,True,false,3,True
527,train,7,1,en-ud-train.conllu 11006,3,leave,True,True,true,4,True
528,train,16,1,en-ud-train.conllu 11006,3,leave,True,True,true,4,True
529,train,7,1,en-ud-train.conllu 6028,27,choose,True,True,false,2,True
530,train,8,1,en-ud-train.conllu 6028,27,choose,True,True,false,4,True
531,train,7,1,en-ud-train.conllu 693,7,move,True,True,true,2,True
532,test,1,1,en-ud-test.conllu 1402,2,doubt,True,True,true,4,True
533,test,16,1,en-ud-test.conllu 1402,2,doubt,True,True,true,4,True
534,train,8,1,en-ud-train.conllu 11038,28,own,True,True,true,4,True
535,train,14,1,en-ud-train.conllu 11038,28,own,True,True,true,3,True
536,train,14,1,en-ud-train.conllu 6052,3,call,False,True,na,na,True
537,train,16,1,en-ud-train.conllu 6052,3,call,True,True,true,4,True
538,train,7,1,en-ud-train.conllu 701,32,resist,True,True,false,4,True
539,train,14,1,en-ud-train.conllu 701,32,resist,True,True,false,4,True
540,train,8,1,en-ud-train.conllu 6056,2,insist,True,True,true,4,True
541,train,21,1,en-ud-train.conllu 6056,2,insist,True,True,true,4,True
542,test,14,1,en-ud-test.conllu 1430,4,suppose,True,True,true,4,True
543,test,21,1,en-ud-test.conllu 1430,4,suppose,True,False,na,na,True
544,train,7,1,en-ud-train.conllu 11060,3,look,True,True,true,4,True
545,train,14,1,en-ud-train.conllu 11060,3,look,True,True,true,4,True
546,train,1,1,en-ud-train.conllu 724,13,roll,True,True,false,4,True
547,train,7,1,en-ud-train.conllu 724,13,roll,True,True,false,4,True
548,train,8,1,en-ud-train.conllu 6057,25,involve,True,True,true,4,True
549,train,16,1,en-ud-train.conllu 6057,25,involve,True,True,true,4,True
550,train,7,1,en-ud-train.conllu 11081,15,invest,True,True,false,1,True
551,train,20,1,en-ud-train.conllu 11081,15,invest,True,True,true,3,True
552,train,1,1,en-ud-train.conllu 738,23,consider,True,True,true,4,True
553,train,10,1,en-ud-train.conllu 738,23,consider,True,True,true,4,True
554,test,1,1,en-ud-test.conllu 1474,14,try,True,True,true,4,True
555,test,8,1,en-ud-test.conllu 1474,14,try,True,True,true,4,True
556,train,8,1,en-ud-train.conllu 6061,16,bless,True,True,false,3,True
557,train,16,1,en-ud-train.conllu 6061,16,bless,True,True,false,2,True
558,train,14,1,en-ud-train.conllu 758,5,become,True,True,true,4,True
559,train,16,1,en-ud-train.conllu 758,5,become,True,True,true,4,True
560,train,1,1,en-ud-train.conllu 6081,4,love,True,True,true,4,True
561,train,10,1,en-ud-train.conllu 6081,4,love,True,True,true,4,True
562,train,1,1,en-ud-train.conllu 11106,12,tell,True,True,true,4,True
563,train,7,1,en-ud-train.conllu 11106,12,tell,True,True,true,4,True
564,test,16,1,en-ud-test.conllu 1477,20,bring,True,True,false,2,True
565,test,20,1,en-ud-test.conllu 1477,20,bring,True,True,false,2,True
566,train,1,1,en-ud-train.conllu 779,2,date,True,True,true,4,True
567,train,16,1,en-ud-train.conllu 779,2,date,True,True,true,4,True
568,train,8,1,en-ud-train.conllu 6096,22,say,True,True,true,4,True
569,train,16,1,en-ud-train.conllu 6096,22,say,True,True,true,4,True
570,test,1,1,en-ud-test.conllu 1521,5,let,True,True,true,4,True
571,test,16,1,en-ud-test.conllu 1521,5,let,True,True,true,3,True
572,train,7,1,en-ud-train.conllu 782,25,do,True,True,true,4,True
573,train,18,1,en-ud-train.conllu 782,25,do,True,True,true,4,True
574,train,7,1,en-ud-train.conllu 11114,16,come,True,True,false,4,True
575,train,18,1,en-ud-train.conllu 11114,16,come,True,True,false,3,True
576,train,1,1,en-ud-train.conllu 11119,23,fix,True,True,true,4,True
577,train,8,1,en-ud-train.conllu 11119,23,fix,True,True,false,4,True
578,test,8,1,en-ud-test.conllu 1625,9,talk,True,True,true,4,True
579,test,16,1,en-ud-test.conllu 1625,9,talk,True,True,true,4,True
580,train,7,1,en-ud-train.conllu 6101,15,back,True,True,true,4,True
581,train,8,1,en-ud-train.conllu 6101,15,back,True,True,false,4,True
582,train,1,1,en-ud-train.conllu 813,6,claim,True,True,true,4,True
583,train,10,1,en-ud-train.conllu 813,6,claim,True,True,true,3,True
584,test,6,1,en-ud-test.conllu 1679,12,move,True,True,true,4,True
585,test,7,1,en-ud-test.conllu 1679,12,move,True,True,true,4,True
586,train,7,1,en-ud-train.conllu 11140,2,think,True,True,true,4,True
587,train,16,1,en-ud-train.conllu 11140,2,think,True,True,true,4,True
588,train,6,1,en-ud-train.conllu 6131,2,launch,True,True,true,4,True
589,train,21,1,en-ud-train.conllu 6131,2,launch,True,True,true,4,True
590,train,16,1,en-ud-train.conllu 820,4,say,True,True,true,4,True
591,test,1,1,en-ud-test.conllu 1741,2,work,True,True,true,4,True
592,test,7,1,en-ud-test.conllu 1741,2,work,True,True,true,4,True
593,train,1,1,en-ud-train.conllu 11169,2,explain,True,True,true,4,True
594,train,10,1,en-ud-train.conllu 11169,2,explain,True,True,true,4,True
595,train,6,1,en-ud-train.conllu 11183,11,buy,True,True,false,4,True
596,train,8,1,en-ud-train.conllu 11183,11,buy,True,True,false,4,True
597,train,7,1,en-ud-train.conllu 6137,8,aim,True,True,true,1,True
598,train,18,1,en-ud-train.conllu 6137,8,aim,True,True,true,3,True
599,test,1,1,en-ud-test.conllu 1768,4,suck,True,True,true,4,True
600,test,8,1,en-ud-test.conllu 1768,4,suck,True,True,true,4,True
601,train,10,1,en-ud-train.conllu 11201,14,have,True,True,true,4,True
602,train,14,1,en-ud-train.conllu 11201,14,have,True,True,true,4,True
603,train,14,1,en-ud-train.conllu 6150,15,discuss,True,True,false,4,True
604,train,16,1,en-ud-train.conllu 6150,15,discuss,True,True,false,3,True
605,test,16,1,en-ud-test.conllu 1816,9,taste,True,True,true,4,True
606,test,18,1,en-ud-test.conllu 1816,9,taste,True,True,true,4,True
607,train,7,1,en-ud-train.conllu 11220,26,go,True,True,true,4,True
608,train,14,1,en-ud-train.conllu 11220,26,go,True,True,true,4,True
609,train,1,1,en-ud-train.conllu 6155,23,plan,True,True,false,2,True
610,train,8,1,en-ud-train.conllu 6155,23,plan,True,True,true,4,True
611,train,1,1,en-ud-train.conllu 833,16,stab,True,True,true,4,True
612,train,6,1,en-ud-train.conllu 833,16,stab,True,True,true,4,True
613,train,9,1,en-ud-train.conllu 11226,8,learn,True,True,true,4,True
614,train,20,1,en-ud-train.conllu 11226,8,learn,True,True,true,2,True
615,train,7,1,en-ud-train.conllu 6172,2,have,True,True,true,4,True
616,train,16,1,en-ud-train.conllu 6172,2,have,True,True,true,4,True
617,train,8,1,en-ud-train.conllu 11264,10,change,True,True,false,4,True
618,train,21,1,en-ud-train.conllu 11264,10,change,True,True,false,4,True
619,test,8,1,en-ud-test.conllu 1833,9,help,True,True,true,4,True
620,test,16,1,en-ud-test.conllu 1833,9,help,True,True,true,4,True
621,train,1,1,en-ud-train.conllu 11297,2,interview,True,True,true,4,True
622,train,10,1,en-ud-train.conllu 11297,2,interview,True,True,true,4,True
623,train,1,1,en-ud-train.conllu 836,3,leave,True,True,true,4,True
624,train,21,1,en-ud-train.conllu 836,3,leave,True,True,true,4,True
625,test,14,1,en-ud-test.conllu 1853,3,have,True,True,true,4,True
626,test,16,1,en-ud-test.conllu 1853,3,have,True,True,true,4,True
627,train,1,1,en-ud-train.conllu 862,16,say,True,True,true,4,True
628,train,7,1,en-ud-train.conllu 862,16,say,True,True,true,4,True
629,test,1,1,en-ud-test.conllu 1877,2,have,True,True,true,4,True
630,test,6,1,en-ud-test.conllu 1877,2,have,True,True,true,4,True
631,train,8,1,en-ud-train.conllu 11320,5,check,True,True,true,3,True
632,train,14,1,en-ud-train.conllu 11320,5,check,True,True,false,3,True
633,train,7,1,en-ud-train.conllu 6174,23,put,True,True,false,4,True
634,train,18,1,en-ud-train.conllu 6174,23,put,True,True,false,4,True
635,train,8,1,en-ud-train.conllu 6201,4,trap,True,True,true,4,True
636,train,14,1,en-ud-train.conllu 6201,4,trap,True,True,true,4,True
637,train,1,1,en-ud-train.conllu 884,16,enfurate,True,True,true,4,True
638,train,14,1,en-ud-train.conllu 884,16,enfurate,True,True,true,4,True
639,train,1,1,en-ud-train.conllu 11326,15,bring,True,True,true,4,True
640,train,6,1,en-ud-train.conllu 11326,15,bring,True,True,true,4,True
641,test,10,1,en-ud-test.conllu 1908,13,base,True,True,true,4,True
642,test,14,1,en-ud-test.conllu 1908,13,base,True,True,true,4,True
643,train,10,1,en-ud-train.conllu 6206,4,increase,True,True,true,4,True
644,train,16,1,en-ud-train.conllu 6206,4,increase,True,True,true,2,True
645,train,7,1,en-ud-train.conllu 903,2,suppose,True,False,na,na,True
646,train,12,1,en-ud-train.conllu 903,2,suppose,True,False,na,na,True
647,train,1,1,en-ud-train.conllu 11334,36,compensate,True,True,true,4,True
648,train,7,1,en-ud-train.conllu 11334,36,compensate,True,True,false,4,True
649,test,7,1,en-ud-test.conllu 1981,14,change,True,True,true,4,True
650,test,14,1,en-ud-test.conllu 1981,14,change,True,True,true,4,True
651,train,6,1,en-ud-train.conllu 6233,7,get,True,True,true,4,True
652,train,18,1,en-ud-train.conllu 6233,7,get,True,True,true,4,True
653,train,1,1,en-ud-train.conllu 11353,2,refuse,True,True,true,4,True
654,train,18,1,en-ud-train.conllu 11353,2,refuse,True,True,true,4,True
655,test,10,1,en-ud-test.conllu 2035,3,put,True,True,true,4,True
656,test,14,1,en-ud-test.conllu 2035,3,put,True,True,true,4,True
657,train,1,1,en-ud-train.conllu 916,10,begin,True,True,true,2,True
658,train,16,1,en-ud-train.conllu 916,10,begin,True,True,true,4,True
659,train,7,1,en-ud-train.conllu 6243,14,start,True,True,false,4,True
660,train,18,1,en-ud-train.conllu 6243,14,start,True,True,false,4,True
661,train,1,1,en-ud-train.conllu 11360,26,graduate,True,True,false,2,True
