Split	Annotator.ID	Display.Position	Sentence.ID	Pred.Token	Pred.Lemma	Is.Predicate	Is.Understandable	Happened	Confidence	Keep
test	7	1	en-ud-test.conllu 631	21	grant	True	True	true	4	True
test	21	1	en-ud-test.conllu 631	21	grant	True	True	true	4	True
train	7	1	en-ud-train.conllu 623	5	divide	True	True	true	4	True
train	1	1	en-ud-train.conllu 623	5	divide	True	True	true	4	True
train	7	1	en-ud-train.conllu 10516	4	figure	True	True	true	4	True
train	1	1	en-ud-train.conllu 10516	4	figure	True	True	true	4	True
test	14	1	en-ud-test.conllu 653	15	impose	True	True	false	4	True
test	14	1	en-ud-test.conllu 731	10	remain	True	True	false	3	True
test	1	1	en-ud-test.conllu 731	10	remain	True	True	false	4	True
train	1	1	en-ud-train.conllu 10522	28	give	True	True	false	3	True
train	16	1	en-ud-train.conllu 10522	28	give	True	True	true	3	True
test	14	1	en-ud-test.conllu 789	8	reflect	True	True	true	4	True
test	1	1	en-ud-test.conllu 789	8	reflect	True	True	true	3	True
train	7	1	en-ud-train.conllu 10565	4	decorate	True	True	true	4	True
train	1	1	en-ud-train.conllu 10565	4	decorate	True	True	true	4	True
train	16	1	en-ud-train.conllu 10594	2	order	True	True	true	4	True
train	14	1	en-ud-train.conllu 10594	2	order	True	True	true	4	True
test	1	1	en-ud-test.conllu 863	23	announce	True	True	true	4	True
test	15	1	en-ud-test.conllu 863	23	announce	True	True	true	4	True
train	7	1	en-ud-train.conllu 5730	47	neighbor	True	True	true	4	True
train	1	1	en-ud-train.conllu 5730	47	neighbor	True	True	true	4	True
train	21	1	en-ud-train.conllu 5743	10	make	True	True	false	3	True
train	1	1	en-ud-train.conllu 5743	10	make	True	True	false	4	True
train	6	1	en-ud-train.conllu 10607	13	amaze	True	True	true	4	True
train	10	1	en-ud-train.conllu 10607	13	amaze	True	True	true	4	True
test	10	1	en-ud-test.conllu 875	19	hunt	True	True	true	4	True
train	16	1	en-ud-train.conllu 10619	11	work	True	True	true	4	True
train	1	1	en-ud-train.conllu 10619	11	work	True	True	true	4	True
train	7	1	en-ud-train.conllu 5758	5	push	True	True	true	4	True
train	18	1	en-ud-train.conllu 5758	5	push	True	True	true	4	True
test	7	1	en-ud-test.conllu 882	10	go	True	True	true	4	True
test	1	1	en-ud-test.conllu 882	10	go	True	True	true	4	True
train	7	1	en-ud-train.conllu 10628	18	do	True	True	true	1	True
train	1	1	en-ud-train.conllu 10628	18	do	True	True	false	2	True
train	16	1	en-ud-train.conllu 5767	2	have	True	True	true	4	True
train	1	1	en-ud-train.conllu 5767	2	have	True	True	true	4	True
test	16	1	en-ud-test.conllu 929	2	start	True	True	true	4	True
test	21	1	en-ud-test.conllu 929	2	start	True	True	true	4	True
train	14	1	en-ud-train.conllu 10647	2	have	True	True	true	4	True
train	1	1	en-ud-train.conllu 10647	2	have	True	True	true	4	True
train	1	1	en-ud-train.conllu 5777	7	say	True	True	true	4	True
train	10	1	en-ud-train.conllu 5777	7	say	True	True	true	4	True
test	16	1	en-ud-test.conllu 947	4	buy	True	True	true	3	True
test	7	1	en-ud-test.conllu 947	4	buy	True	True	true	4	True
train	7	1	en-ud-train.conllu 10657	3	have	True	True	true	4	True
train	8	1	en-ud-train.conllu 10657	3	have	True	True	true	4	True
train	7	1	en-ud-train.conllu 5783	7	look	True	True	false	4	True
train	10	1	en-ud-train.conllu 5783	7	look	True	True	true	4	True
test	6	1	en-ud-test.conllu 964	24	say	True	True	true	4	True
test	7	1	en-ud-test.conllu 964	24	say	True	True	true	4	True
train	21	1	en-ud-train.conllu 10679	2	love	True	True	true	4	True
train	14	1	en-ud-train.conllu 10679	2	love	True	True	true	4	True
train	16	1	en-ud-train.conllu 5799	10	hit	True	True	true	4	True
train	14	1	en-ud-train.conllu 5799	10	hit	True	True	true	4	True
train	7	1	en-ud-train.conllu 632	5	deny	True	True	true	4	True
train	14	1	en-ud-train.conllu 632	5	deny	True	True	true	4	True
train	1	1	en-ud-train.conllu 5827	14	reduce	True	True	true	4	True
train	14	1	en-ud-train.conllu 5827	14	reduce	False	True	na	na	True
test	14	1	en-ud-test.conllu 1008	13	carry	True	True	false	4	True
test	1	1	en-ud-test.conllu 1008	13	carry	True	True	false	4	True
train	8	1	en-ud-train.conllu 10707	6	have	True	True	true	4	True
train	1	1	en-ud-train.conllu 10707	6	have	True	True	true	4	True
train	7	1	en-ud-train.conllu 644	17	reign	True	False	na	na	True
train	18	1	en-ud-train.conllu 644	17	reign	True	True	true	3	True
train	21	1	en-ud-train.conllu 5849	12	benefit	True	True	true	4	True
train	1	1	en-ud-train.conllu 5849	12	benefit	True	True	true	4	True
test	14	1	en-ud-test.conllu 1018	14	test	True	True	false	4	True
test	1	1	en-ud-test.conllu 1018	14	test	True	True	false	2	True
train	16	1	en-ud-train.conllu 5864	2	realize	True	True	true	4	True
train	1	1	en-ud-train.conllu 5864	2	realize	True	True	true	4	True
test	1	1	en-ud-test.conllu 1024	28	develop	True	True	true	2	True
train	14	1	en-ud-train.conllu 10717	2	give	True	True	true	4	True
train	7	1	en-ud-train.conllu 10717	2	give	True	True	true	4	True
train	7	1	en-ud-train.conllu 5895	24	expire	True	True	true	4	True
train	16	1	en-ud-train.conllu 5895	24	expire	True	True	true	4	True
test	1	1	en-ud-test.conllu 1036	42	say	True	True	true	4	True
test	10	1	en-ud-test.conllu 1036	42	say	True	True	true	4	True
train	23	1	en-ud-train.conllu 10748	12	tow	True	True	true	4	True
train	10	1	en-ud-train.conllu 10748	12	tow	True	True	true	4	True
test	14	1	en-ud-test.conllu 1130	7	grill	False	True	na	na	True
test	16	1	en-ud-test.conllu 1130	7	grill	True	True	false	2	True
train	16	1	en-ud-train.conllu 5925	5	put	True	True	true	4	True
train	10	1	en-ud-train.conllu 5925	5	put	True	True	true	3	True
train	6	1	en-ud-train.conllu 10778	2	rate	True	True	true	4	True
train	7	1	en-ud-train.conllu 10778	2	rate	True	True	true	4	True
test	7	1	en-ud-test.conllu 1187	5	have	True	True	true	4	True
test	1	1	en-ud-test.conllu 1187	5	have	True	True	true	4	True
train	16	1	en-ud-train.conllu 5936	4	overtake	True	True	true	4	True
train	13	1	en-ud-train.conllu 5936	4	overtake	True	False	na	na	True
train	8	1	en-ud-train.conllu 10804	6	wait	True	True	true	4	True
train	7	1	en-ud-train.conllu 10804	6	wait	True	True	true	4	True
test	16	1	en-ud-test.conllu 1243	21	mention	True	True	true	3	True
test	7	1	en-ud-test.conllu 1243	21	mention	False	True	na	na	True
train	8	1	en-ud-train.conllu 653	4	promise	True	True	true	4	True
train	1	1	en-ud-train.conllu 653	4	promise	True	True	true	4	True
train	1	1	en-ud-train.conllu 5949	18	work	True	True	true	4	True
train	16	1	en-ud-train.conllu 5949	18	work	True	True	true	4	True
train	8	1	en-ud-train.conllu 10835	2	know	True	True	true	4	True
train	14	1	en-ud-train.conllu 10835	2	know	True	True	true	4	True
train	1	1	en-ud-train.conllu 657	35	disrupt	True	True	true	2	True
train	7	1	en-ud-train.conllu 657	35	disrupt	True	True	false	4	True
train	5	1	en-ud-train.conllu 10873	7	get	True	True	true	3	True
train	18	1	en-ud-train.conllu 10873	7	get	True	True	false	2	True
train	8	1	en-ud-train.conllu 5954	3	mark	True	True	true	4	True
train	14	1	en-ud-train.conllu 5954	3	mark	True	True	true	4	True
test	10	1	en-ud-test.conllu 1339	7	have	True	True	true	4	True
test	14	1	en-ud-test.conllu 1339	7	have	True	True	true	4	True
train	8	1	en-ud-train.conllu 677	12	base	True	True	true	4	True
train	16	1	en-ud-train.conllu 677	12	base	True	True	true	4	True
train	1	1	en-ud-train.conllu 10904	15	show	True	True	false	3	True
train	10	1	en-ud-train.conllu 10904	15	show	True	True	true	4	True
train	12	1	en-ud-train.conllu 5979	2	want	True	True	true	2	True
train	14	1	en-ud-train.conllu 5979	2	want	True	True	false	3	True
train	8	1	en-ud-train.conllu 10918	20	include	True	True	true	4	True
train	18	1	en-ud-train.conllu 10918	20	include	True	True	true	4	True
train	1	1	en-ud-train.conllu 683	6	reflect	True	True	true	4	True
train	16	1	en-ud-train.conllu 683	6	reflect	True	True	true	4	True
train	1	1	en-ud-train.conllu 10936	8	have	True	True	true	4	True
train	14	1	en-ud-train.conllu 10936	8	have	True	True	true	4	True
train	5	1	en-ud-train.conllu 6016	6	develop	True	True	false	3	True
train	7	1	en-ud-train.conllu 6016	6	develop	True	True	false	4	True
train	14	1	en-ud-train.conllu 10955	20	grab	True	True	true	4	True
train	20	1	en-ud-train.conllu 10955	20	grab	True	False	na	na	True
test	8	1	en-ud-test.conllu 1379	2	have	True	True	true	4	True
test	9	1	en-ud-test.conllu 1379	2	have	True	True	false	4	True
train	1	1	en-ud-train.conllu 684	13	isolate	True	True	true	4	True
train	21	1	en-ud-train.conllu 684	13	isolate	True	True	false	3	True
train	7	1	en-ud-train.conllu 11006	3	leave	True	True	true	4	True
train	16	1	en-ud-train.conllu 11006	3	leave	True	True	true	4	True
train	7	1	en-ud-train.conllu 6028	27	choose	True	True	false	2	True
train	8	1	en-ud-train.conllu 6028	27	choose	True	True	false	4	True
train	7	1	en-ud-train.conllu 693	7	move	True	True	true	2	True
test	1	1	en-ud-test.conllu 1402	2	doubt	True	True	true	4	True
test	16	1	en-ud-test.conllu 1402	2	doubt	True	True	true	4	True
train	8	1	en-ud-train.conllu 11038	28	own	True	True	true	4	True
train	14	1	en-ud-train.conllu 11038	28	own	True	True	true	3	True
train	14	1	en-ud-train.conllu 6052	3	call	False	True	na	na	True
train	16	1	en-ud-train.conllu 6052	3	call	True	True	true	4	True
train	7	1	en-ud-train.conllu 701	32	resist	True	True	false	4	True
train	14	1	en-ud-train.conllu 701	32	resist	True	True	false	4	True
train	8	1	en-ud-train.conllu 6056	2	insist	True	True	true	4	True
train	21	1	en-ud-train.conllu 6056	2	insist	True	True	true	4	True
test	14	1	en-ud-test.conllu 1430	4	suppose	True	True	true	4	True
test	21	1	en-ud-test.conllu 1430	4	suppose	True	False	na	na	True
train	7	1	en-ud-train.conllu 11060	3	look	True	True	true	4	True
train	14	1	en-ud-train.conllu 11060	3	look	True	True	true	4	True
train	1	1	en-ud-train.conllu 724	13	roll	True	True	false	4	True
train	7	1	en-ud-train.conllu 724	13	roll	True	True	false	4	True
train	8	1	en-ud-train.conllu 6057	25	involve	True	True	true	4	True
train	16	1	en-ud-train.conllu 6057	25	involve	True	True	true	4	True
train	7	1	en-ud-train.conllu 11081	15	invest	True	True	false	1	True
train	20	1	en-ud-train.conllu 11081	15	invest	True	True	true	3	True
train	1	1	en-ud-train.conllu 738	23	consider	True	True	true	4	True
train	10	1	en-ud-train.conllu 738	23	consider	True	True	true	4	True
test	1	1	en-ud-test.conllu 1474	14	try	True	True	true	4	True
test	8	1	en-ud-test.conllu 1474	14	try	True	True	true	4	True
train	8	1	en-ud-train.conllu 6061	16	bless	True	True	false	3	True
train	16	1	en-ud-train.conllu 6061	16	bless	True	True	false	2	True
train	14	1	en-ud-train.conllu 758	5	become	True	True	true	4	True
train	16	1	en-ud-train.conllu 758	5	become	True	True	true	4	True
train	1	1	en-ud-train.conllu 6081	4	love	True	True	true	4	True
train	10	1	en-ud-train.conllu 6081	4	love	True	True	true	4	True
train	1	1	en-ud-train.conllu 11106	12	tell	True	True	true	4	True
train	7	1	en-ud-train.conllu 11106	12	tell	True	True	true	4	True
test	16	1	en-ud-test.conllu 1477	20	bring	True	True	false	2	True
test	20	1	en-ud-test.conllu 1477	20	bring	True	True	false	2	True
train	1	1	en-ud-train.conllu 779	2	date	True	True	true	4	True
train	16	1	en-ud-train.conllu 779	2	date	True	True	true	4	True
train	8	1	en-ud-train.conllu 6096	22	say	True	True	true	4	True
train	16	1	en-ud-train.conllu 6096	22	say	True	True	true	4	True
test	1	1	en-ud-test.conllu 1521	5	let	True	True	true	4	True
test	16	1	en-ud-test.conllu 1521	5	let	True	True	true	3	True
train	7	1	en-ud-train.conllu 782	25	do	True	True	true	4	True
train	18	1	en-ud-train.conllu 782	25	do	True	True	true	4	True
train	7	1	en-ud-train.conllu 11114	16	come	True	True	false	4	True
train	18	1	en-ud-train.conllu 11114	16	come	True	True	false	3	True
train	1	1	en-ud-train.conllu 11119	23	fix	True	True	true	4	True
train	8	1	en-ud-train.conllu 11119	23	fix	True	True	false	4	True
test	8	1	en-ud-test.conllu 1625	9	talk	True	True	true	4	True
test	16	1	en-ud-test.conllu 1625	9	talk	True	True	true	4	True
train	7	1	en-ud-train.conllu 6101	15	back	True	True	true	4	True
train	8	1	en-ud-train.conllu 6101	15	back	True	True	false	4	True
train	1	1	en-ud-train.conllu 813	6	claim	True	True	true	4	True
train	10	1	en-ud-train.conllu 813	6	claim	True	True	true	3	True
test	6	1	en-ud-test.conllu 1679	12	move	True	True	true	4	True
test	7	1	en-ud-test.conllu 1679	12	move	True	True	true	4	True
train	7	1	en-ud-train.conllu 11140	2	think	True	True	true	4	True
train	16	1	en-ud-train.conllu 11140	2	think	True	True	true	4	True
train	6	1	en-ud-train.conllu 6131	2	launch	True	True	true	4	True
train	21	1	en-ud-train.conllu 6131	2	launch	True	True	true	4	True
train	16	1	en-ud-train.conllu 820	4	say	True	True	true	4	True
test	1	1	en-ud-test.conllu 1741	2	work	True	True	true	4	True
test	7	1	en-ud-test.conllu 1741	2	work	True	True	true	4	True
train	1	1	en-ud-train.conllu 11169	2	explain	True	True	true	4	True
train	10	1	en-ud-train.conllu 11169	2	explain	True	True	true	4	True
train	6	1	en-ud-train.conllu 11183	11	buy	True	True	false	4	True
train	8	1	en-ud-train.conllu 11183	11	buy	True	True	false	4	True
train	7	1	en-ud-train.conllu 6137	8	aim	True	True	true	1	True
train	18	1	en-ud-train.conllu 6137	8	aim	True	True	true	3	True
test	1	1	en-ud-test.conllu 1768	4	suck	True	True	true	4	True
test	8	1	en-ud-test.conllu 1768	4	suck	True	True	true	4	True
train	10	1	en-ud-train.conllu 11201	14	have	True	True	true	4	True
train	14	1	en-ud-train.conllu 11201	14	have	True	True	true	4	True
train	14	1	en-ud-train.conllu 6150	15	discuss	True	True	false	4	True
train	16	1	en-ud-train.conllu 6150	15	discuss	True	True	false	3	True
test	16	1	en-ud-test.conllu 1816	9	taste	True	True	true	4	True
test	18	1	en-ud-test.conllu 1816	9	taste	True	True	true	4	True
train	7	1	en-ud-train.conllu 11220	26	go	True	True	true	4	True
train	14	1	en-ud-train.conllu 11220	26	go	True	True	true	4	True
train	1	1	en-ud-train.conllu 6155	23	plan	True	True	false	2	True
train	8	1	en-ud-train.conllu 6155	23	plan	True	True	true	4	True
train	1	1	en-ud-train.conllu 833	16	stab	True	True	true	4	True
train	6	1	en-ud-train.conllu 833	16	stab	True	True	true	4	True
train	9	1	en-ud-train.conllu 11226	8	learn	True	True	true	4	True
train	20	1	en-ud-train.conllu 11226	8	learn	True	True	true	2	True
train	7	1	en-ud-train.conllu 6172	2	have	True	True	true	4	True
train	16	1	en-ud-train.conllu 6172	2	have	True	True	true	4	True
train	8	1	en-ud-train.conllu 11264	10	change	True	True	false	4	True
train	21	1	en-ud-train.conllu 11264	10	change	True	True	false	4	True
test	8	1	en-ud-test.conllu 1833	9	help	True	True	true	4	True
test	16	1	en-ud-test.conllu 1833	9	help	True	True	true	4	True
train	1	1	en-ud-train.conllu 11297	2	interview	True	True	true	4	True
train	10	1	en-ud-train.conllu 11297	2	interview	True	True	true	4	True
train	1	1	en-ud-train.conllu 836	3	leave	True	True	true	4	True
train	21	1	en-ud-train.conllu 836	3	leave	True	True	true	4	True
test	14	1	en-ud-test.conllu 1853	3	have	True	True	true	4	True
test	16	1	en-ud-test.conllu 1853	3	have	True	True	true	4	True
train	1	1	en-ud-train.conllu 862	16	say	True	True	true	4	True
train	7	1	en-ud-train.conllu 862	16	say	True	True	true	4	True
test	1	1	en-ud-test.conllu 1877	2	have	True	True	true	4	True
test	6	1	en-ud-test.conllu 1877	2	have	True	True	true	4	True
train	8	1	en-ud-train.conllu 11320	5	check	True	True	true	3	True
train	14	1	en-ud-train.conllu 11320	5	check	True	True	false	3	True
train	7	1	en-ud-train.conllu 6174	23	put	True	True	false	4	True
train	18	1	en-ud-train.conllu 6174	23	put	True	True	false	4	True
train	8	1	en-ud-train.conllu 6201	4	trap	True	True	true	4	True
train	14	1	en-ud-train.conllu 6201	4	trap	True	True	true	4	True
train	1	1	en-ud-train.conllu 884	16	enfurate	True	True	true	4	True
train	14	1	en-ud-train.conllu 884	16	enfurate	True	True	true	4	True
train	1	1	en-ud-train.conllu 11326	15	bring	True	True	true	4	True
train	6	1	en-ud-train.conllu 11326	15	bring	True	True	true	4	True
test	10	1	en-ud-test.conllu 1908	13	base	True	True	true	4	True
test	14	1	en-ud-test.conllu 1908	13	base	True	True	true	4	True
train	10	1	en-ud-train.conllu 6206	4	increase	True	True	true	4	True
train	16	1	en-ud-train.conllu 6206	4	increase	True	True	true	2	True
train	7	1	en-ud-train.conllu 903	2	suppose	True	False	na	na	True
train	12	1	en-ud-train.conllu 903	2	suppose	True	False	na	na	True
train	1	1	en-ud-train.conllu 11334	36	compensate	True	True	true	4	True
train	7	1	en-ud-train.conllu 11334	36	compensate	True	True	false	4	True
test	7	1	en-ud-test.conllu 1981	14	change	True	True	true	4	True
test	14	1	en-ud-test.conllu 1981	14	change	True	True	true	4	True
train	6	1	en-ud-train.conllu 6233	7	get	True	True	true	4	True
train	18	1	en-ud-train.conllu 6233	7	get	True	True	true	4	True
train	1	1	en-ud-train.conllu 11353	2	refuse	True	True	true	4	True
train	18	1	en-ud-train.conllu 11353	2	refuse	True	True	true	4	True
test	10	1	en-ud-test.conllu 2035	3	put	True	True	true	4	True
test	14	1	en-ud-test.conllu 2035	3	put	True	True	true	4	True
train	1	1	en-ud-train.conllu 916	10	begin	True	True	true	2	True
train	16	1	en-ud-train.conllu 916	10	begin	True	True	true	4	True
train	7	1	en-ud-train.conllu 6243	14	start	True	True	false	4	True
train	18	1	en-ud-train.conllu 6243	14	start	True	True	false	4	True
train	1	1	en-ud-train.conllu 11360	26	graduate	True	True	false	2	True
train	6	1	en-ud-train.conllu 11360	26	graduate	True	True	true	4	True
test	1	1	en-ud-test.conllu 2062	16	come	True	True	true	2	True
test	7	1	en-ud-test.conllu 2062	16	come	False	True	na	na	True
train	14	1	en-ud-train.conllu 917	28	absorb	True	True	true	4	True
train	18	1	en-ud-train.conllu 917	28	absorb	True	True	true	4	True
train	10	1	en-ud-train.conllu 6326	8	claim	True	True	true	4	True
train	16	1	en-ud-train.conllu 6326	8	claim	True	True	true	4	True
train	7	1	en-ud-train.conllu 923	4	wonder	True	True	true	4	True
train	14	1	en-ud-train.conllu 923	4	wonder	True	True	true	3	True
train	1	1	en-ud-train.conllu 11378	14	finish	True	True	false	3	True
train	10	1	en-ud-train.conllu 11378	14	finish	True	True	true	4	True
train	8	1	en-ud-train.conllu 11392	10	remodel	True	True	true	4	True
train	16	1	en-ud-train.conllu 11392	10	remodel	True	True	true	4	True
train	1	1	en-ud-train.conllu 945	2	know	True	True	true	4	True
train	6	1	en-ud-train.conllu 945	2	know	True	True	true	4	True
train	14	1	en-ud-train.conllu 958	13	go	True	True	false	4	True
train	16	1	en-ud-train.conllu 958	13	go	True	True	false	4	True
train	1	1	en-ud-train.conllu 11404	2	purchase	True	True	true	4	True
train	14	1	en-ud-train.conllu 11404	2	purchase	True	True	true	4	True
train	6	1	en-ud-train.conllu 6338	34	increase	True	True	true	4	True
train	21	1	en-ud-train.conllu 6338	34	increase	True	True	true	4	True
train	8	1	en-ud-train.conllu 981	14	disappear	True	True	true	4	True
train	16	1	en-ud-train.conllu 981	14	disappear	True	True	true	4	True
train	7	1	en-ud-train.conllu 6349	33	use	True	True	true	3	True
train	16	1	en-ud-train.conllu 6349	33	use	True	True	false	2	True
train	7	1	en-ud-train.conllu 11412	2	know	True	True	false	4	True
train	8	1	en-ud-train.conllu 11412	2	know	True	True	false	2	True
train	14	1	en-ud-train.conllu 992	7	say	True	True	true	4	True
train	21	1	en-ud-train.conllu 992	7	say	True	True	true	4	True
train	6	1	en-ud-train.conllu 6360	6	establish	True	True	true	4	True
train	10	1	en-ud-train.conllu 6360	6	establish	True	True	true	4	True
train	1	1	en-ud-train.conllu 6364	2	say	True	True	true	4	True
train	16	1	en-ud-train.conllu 6364	2	say	True	True	true	4	True
train	8	1	en-ud-train.conllu 1005	39	do	True	True	true	4	True
train	14	1	en-ud-train.conllu 1005	39	do	True	True	true	4	True
train	7	1	en-ud-train.conllu 11433	10	wait	True	True	true	4	True
train	8	1	en-ud-train.conllu 11433	10	wait	True	True	true	4	True
train	1	1	en-ud-train.conllu 6378	7	equip	True	True	true	4	True
train	21	1	en-ud-train.conllu 6378	7	equip	True	True	true	4	True
